2020-01-10 00:47:18.664879 21.11 47.51 1004.11
2020-01-10 00:47:28.715105 21.11 47.55 1004.10
2020-01-10 00:47:38.765299 21.11 47.55 1004.10
2020-01-10 00:47:48.815512 21.11 47.53 1004.10
2020-01-10 00:47:58.865740 21.11 47.51 1004.10
2020-01-10 00:48:08.915961 21.11 47.51 1004.10
2020-01-10 00:48:18.966187 21.11 47.51 1004.11
2020-01-10 00:48:29.016367 21.11 47.53 1004.11
2020-01-10 00:48:39.066434 21.10 47.55 1004.12
2020-01-10 00:48:49.116676 21.10 47.57 1004.13
2020-01-10 00:48:59.166833 21.10 47.57 1004.13
2020-01-10 00:49:09.217133 21.09 47.57 1004.10
2020-01-10 00:49:19.267278 21.09 47.56 1004.10
2020-01-10 00:49:29.312192 21.10 47.56 1004.12
2020-01-10 00:49:39.362392 21.10 47.54 1004.11
2020-01-10 00:49:49.409112 21.11 47.52 1004.11
2020-01-10 00:49:59.458512 21.11 47.51 1004.10
2020-01-10 00:50:09.508664 21.11 47.51 1004.10
2020-01-10 00:50:19.558887 21.10 47.54 1004.11
2020-01-10 00:50:29.609104 21.11 47.56 1004.10
2020-01-10 00:50:39.659233 21.11 47.53 1004.10
2020-01-10 00:50:49.716544 21.11 47.51 1004.09
2020-01-10 00:50:59.762125 21.11 47.51 1004.09
2020-01-10 00:51:09.812293 21.11 47.53 1004.09
2020-01-10 00:51:19.862544 21.10 47.55 1004.09
2020-01-10 00:51:29.912900 21.11 47.55 1004.07
2020-01-10 00:51:39.963150 21.11 47.54 1004.06
2020-01-10 00:51:50.013550 21.10 47.56 1004.06
2020-01-10 00:52:00.063811 21.10 47.56 1004.05
2020-01-10 00:52:10.114055 21.11 47.52 1004.05
2020-01-10 00:52:20.164122 21.11 47.52 1004.03
2020-01-10 00:52:30.214264 21.11 47.55 1004.04
2020-01-10 00:52:40.264533 21.11 47.55 1004.04
2020-01-10 00:52:50.314910 21.11 47.53 1004.03
2020-01-10 00:53:00.365145 21.12 47.52 1004.05
2020-01-10 00:53:10.415448 21.12 47.51 1004.04
2020-01-10 00:53:20.465682 21.12 47.49 1004.04
2020-01-10 00:53:30.515911 21.12 47.51 1004.03
2020-01-10 00:53:40.566140 21.13 47.49 1004.02
2020-01-10 00:53:50.619341 21.13 47.48 1004.01
2020-01-10 00:54:00.669540 21.12 47.50 1004.01
2020-01-10 00:54:10.719727 21.12 47.52 1004.02
2020-01-10 00:54:20.769941 21.11 47.57 1004.00
2020-01-10 00:54:30.820152 21.10 47.59 1004.02
2020-01-10 00:54:40.870402 21.09 47.60 1003.99
2020-01-10 00:54:50.920637 21.09 47.62 1003.99
2020-01-10 00:55:00.970805 21.08 47.62 1004.00
2020-01-10 00:55:11.021046 21.08 47.63 1003.99
